Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Contravention,Contravention Description
30/04/2019 15:37,-£35.00,Pre-NtO Discount,Monton Street,Moss Side,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 15:38,-£35.00,Post NtO,Denmark Road (Moss Side),Moss Side,CCTV Issue,School Entrance Marking,£0.00,48,Stopped in a restricted area outside a school 
30/04/2019 15:43,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 15:43,-£25.00,Pre-NtO Discount,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 15:46,£0.00,Pre-NtO Full Rate,Edge Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 15:48,£0.00,Pre-NtO Full Rate,Princess Street (Piccadilly : ZONEA),Piccadilly,Postal-vehicle drive away,Restricted Area,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 15:51,-£25.00,Pre-NtO Discount,Everett Road,Old Moat,Affixed to vehicle,Parking Place,£0.00,30,Parked for longer than permitted 
30/04/2019 15:52,-£35.00,Pre-NtO Discount,Oak Road,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 15:53,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 15:56,-£35.00,Pre-NtO Discount,Oak Road,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 15:59,-£35.00,Pre-NtO Discount,Oak Road,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:00,-£35.00,Pre-NtO Discount,Eva Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:01,-£35.00,Pre-NtO Discount,Oak Road,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:02,-£25.00,Pre-NtO Discount,Aytoun Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 16:06,-£35.00,Pre-NtO Discount,Ravensdale Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:06,-£30.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:06,-£25.00,Pre-NtO Discount,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 16:07,-£35.00,Pre-NtO Discount,Palatine Road (Withington),Withington,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:08,£0.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:08,£0.00,Pre-NtO Full Rate,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 16:08,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,82,Parked after the expiry of paid for time  
30/04/2019 16:09,-£30.00,Post NtO,Ardwick Green South (Ardwick Green North to Higher Ardwick),Ardwick,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:09,-£30.00,Post NtO,Ardwick Green South (Ardwick Green North to Higher Ardwick),Ardwick,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:10,£0.00,Pre-NtO Full Rate,Sheen Gardens,Woodh Park,Affixed to vehicle,Restricted Area,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:11,-£35.00,Pre-NtO Discount,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
30/04/2019 16:13,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:13,£0.00,Pre-NtO Full Rate,Nicholas Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
30/04/2019 16:16,-£35.00,Pre-NtO Discount,Albion Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:19,£0.00,Pre-NtO Full Rate,Ardwick Green South (Ardwick Green North to Higher Ardwick),Ardwick,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:21,£0.00,Pre-NtO Full Rate,Samuel Ogden Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 16:22,£0.00,Pre-NtO Full Rate,Chapeltown Street (City Centre),City Centre,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 16:24,-£35.00,Pre-NtO Discount,Nicholas Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
30/04/2019 16:25,-£25.00,Pre-NtO Discount,Lloyd Street,Moss Side,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 16:26,£0.00,Pre-NtO Full Rate,Barlow Moor Road,DidsburyWest,Affixed to vehicle,Restricted Area,£70.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
30/04/2019 16:28,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:31,-£25.00,Pre-NtO Discount,Great Jackson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 16:34,-£25.00,Pre-NtO Discount,Lloyd Street,Moss Side,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 16:35,£0.00,Pre-NtO Full Rate,Trenchard Drive,Woodh Park,Handed To Driver,Prohibition of Driving,£70.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
30/04/2019 16:37,£0.00,Pre-NtO Full Rate,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:38,-£35.00,Pre-NtO Discount,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:40,-£50.00,Pre-NtO Discount,Swan Street,Piccadilly,Affixed to vehicle,Pay And Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 16:41,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 16:42,-£35.00,Pre-NtO Discount,Nell Lane (Didsbury West),DidsburyWest,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:43,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£0.00,26,Vehicle parked more than 50 centimetres from the edge of the carriageway and not within a designated parking place. 
30/04/2019 16:45,-£25.00,Pre-NtO Discount,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 16:45,£0.00,Pre-NtO Full Rate,Swan Street,Piccadilly,Affixed to vehicle,Pay And Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 16:45,£0.00,Pre-NtO Full Rate,School Lane (North Carpark),DidsburyWest,Affixed to vehicle,Parking Place,£50.00,82,Parked after the expiry of paid for time  
30/04/2019 16:45,£0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:47,-£35.00,Pre-NtO Discount,St Hilda`s Road,Northenden,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:50,-£25.00,Pre-NtO Discount,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,£0.00,82,Parked after the expiry of paid for time  
30/04/2019 16:51,-£70.00,Pre-NtO Discount,St Hilda`s Road,Northenden,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:52,-£25.00,Pre-NtO Discount,Travis Street (station) Car Park,Piccadilly,Affixed to vehicle,Car Park,£0.00,82,Parked after the expiry of paid for time  
30/04/2019 16:52,-£30.00,Post NtO,Rochdale Road (Gould Street to Bromley Street),MP&NH,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:52,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Loading,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
30/04/2019 16:53,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:54,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 16:55,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 16:58,-£35.00,Pre-NtO Discount,Wythenshawe Forum Car Park,Baguley,Affixed to vehicle,Car Park,£0.00,87,Parked in a disabled person's parking space without clearly displaying a valid disabled person's badge H
30/04/2019 16:58,£0.00,Pre-NtO Full Rate,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 16:58,-£25.00,Pre-NtO Discount,Travis Street (station) Car Park,Piccadilly,Affixed to vehicle,Car Park,£0.00,82,Parked after the expiry of paid for time  
30/04/2019 17:00,£0.00,Pre-NtO Full Rate,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 17:00,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
30/04/2019 17:02,£0.00,Post NtO,Rochdale Road (Gould Street to Bromley Street),MP&NH,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:06,-£25.00,Pre-NtO Discount,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 17:08,-£25.00,Pre-NtO Discount,Riga Street,City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 17:08,£0.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Waiting,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 17:09,£0.00,Pre-NtO Full Rate,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 17:12,£0.00,Post NtO,South King Street,Deansgate,Postal-vehicle drive away,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 17:13,£0.00,Pre-NtO Full Rate,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 17:13,£0.00,Pre-NtO Full Rate,Southgate (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 17:13,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:14,-£35.00,Pre-NtO Discount,Mount Street (City Centre : ZONEA),Deansgate,Handed To Driver,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
30/04/2019 17:14,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:15,£0.00,Post NtO,Ardwick Green South (Ardwick Green North to Higher Ardwick),Ardwick,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:15,-£35.00,Pre-NtO Discount,Old Oak Street (DidsburyEast),DidsburyEast,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 17:17,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:17,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:22,£0.00,Pre-NtO Full Rate,Palatine Road (Withington),Withington,Affixed to vehicle,No Waiting,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 17:23,-£25.00,Pre-NtO Discount,Jackson`s Row,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 17:23,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:27,-£35.00,Pre-NtO Discount,Cross Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,25,Parked in a loading place during restricted hours without loading 
30/04/2019 17:27,£0.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:30,£0.00,Pre-NtO Full Rate,Fouracres Road,FOURACRES,Affixed to vehicle,Residents Parking,£70.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
30/04/2019 17:31,-£30.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:35,£0.00,Pre-NtO Full Rate,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,No Loading,£70.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
30/04/2019 17:35,-£25.00,Pre-NtO Discount,Lloyd Street,Moss Side,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 17:37,£0.00,Pre-NtO Full Rate,Edge Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 17:40,-£30.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:42,-£35.00,Pre-NtO Discount,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,GV Loading Bay,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
30/04/2019 17:47,-£30.00,Post NtO,Ardwick Green South (Ardwick Green North to Higher Ardwick),Ardwick,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:48,£0.00,Pre-NtO Full Rate,Bootle Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 17:49,£0.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:51,£0.00,Post NtO,Rochdale Road (Gould Street to Bromley Street),MP&NH,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:54,-£35.00,Pre-NtO Discount,Red Bank,Cheetham,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 17:54,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 17:56,-£35.00,Post NtO,Cornishway,Woodh Park,Postal-vehicle drive away,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 17:58,-£35.00,Pre-NtO Discount,King Street West,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
